label,function,sample,latency_ms
o7p1-majority,RegisterDocument,605,2750.37
o7p1-majority,RegisterDocument,606,2750.54
o7p1-majority,RegisterDocument,607,2750.60
o7p1-majority,RegisterDocument,608,2750.63
o7p1-majority,RegisterDocument,609,2750.71
o7p1-majority,RegisterDocument,610,2750.73
o7p1-majority,RegisterDocument,611,2750.78
o7p1-majority,RegisterDocument,612,2750.83
o7p1-majority,RegisterDocument,613,2750.93
o7p1-majority,RegisterDocument,614,2751.34
o7p1-majority,RegisterDocument,615,2751.38
o7p1-majority,RegisterDocument,616,2751.41
o7p1-majority,RegisterDocument,617,2751.41
o7p1-majority,RegisterDocument,618,2751.53
o7p1-majority,RegisterDocument,619,2751.67
o7p1-majority,RegisterDocument,620,2751.68
o7p1-majority,RegisterDocument,621,2751.72
o7p1-majority,RegisterDocument,622,2751.88
o7p1-majority,RegisterDocument,623,2752.00
o7p1-majority,RegisterDocument,624,2752.03
o7p1-majority,RegisterDocument,625,2752.16
o7p1-majority,RegisterDocument,626,2752.21
o7p1-majority,RegisterDocument,627,2752.32
o7p1-majority,RegisterDocument,628,2752.32
o7p1-majority,RegisterDocument,629,2752.39
o7p1-majority,RegisterDocument,630,2752.53
o7p1-majority,RegisterDocument,631,2752.76
o7p1-majority,RegisterDocument,632,2752.93
o7p1-majority,RegisterDocument,633,2753.09
o7p1-majority,RegisterDocument,634,2753.17
o7p1-majority,RegisterDocument,635,2753.26
o7p1-majority,RegisterDocument,636,2753.37
o7p1-majority,RegisterDocument,637,2753.45
o7p1-majority,RegisterDocument,638,2753.49
o7p1-majority,RegisterDocument,639,2753.54
o7p1-majority,RegisterDocument,640,2753.61
o7p1-majority,RegisterDocument,641,2753.71
o7p1-majority,RegisterDocument,642,2753.71
o7p1-majority,RegisterDocument,643,2753.73
o7p1-majority,RegisterDocument,644,2753.76
o7p1-majority,RegisterDocument,645,2753.86
o7p1-majority,RegisterDocument,646,2753.89
o7p1-majority,RegisterDocument,647,2754.03
o7p1-majority,RegisterDocument,648,2754.16
o7p1-majority,RegisterDocument,649,2754.45
o7p1-majority,RegisterDocument,650,2754.61
o7p1-majority,RegisterDocument,651,2754.88
o7p1-majority,RegisterDocument,652,2754.93
o7p1-majority,RegisterDocument,653,2754.97
o7p1-majority,RegisterDocument,654,2755.17
o7p1-majority,RegisterDocument,655,2755.25
o7p1-majority,RegisterDocument,656,2755.35
o7p1-majority,RegisterDocument,657,2755.43
o7p1-majority,RegisterDocument,658,2755.46
o7p1-majority,RegisterDocument,659,2755.82
o7p1-majority,RegisterDocument,660,2755.86
o7p1-majority,RegisterDocument,661,2756.00
o7p1-majority,RegisterDocument,662,2756.05
o7p1-majority,RegisterDocument,663,2756.14
o7p1-majority,RegisterDocument,664,2756.21
o7p1-majority,RegisterDocument,665,2756.26
o7p1-majority,RegisterDocument,666,2756.27
o7p1-majority,RegisterDocument,667,2756.80
o7p1-majority,RegisterDocument,668,2756.86
o7p1-majority,RegisterDocument,669,2757.09
o7p1-majority,RegisterDocument,670,2757.15
o7p1-majority,RegisterDocument,671,2757.17
o7p1-majority,RegisterDocument,672,2757.18
o7p1-majority,RegisterDocument,673,2757.31
o7p1-majority,RegisterDocument,674,2757.32
o7p1-majority,RegisterDocument,675,2757.35
o7p1-majority,RegisterDocument,676,2757.38
o7p1-majority,RegisterDocument,677,2757.40
o7p1-majority,RegisterDocument,678,2757.64
o7p1-majority,RegisterDocument,679,2757.64
o7p1-majority,RegisterDocument,680,2758.06
o7p1-majority,RegisterDocument,681,2758.08
o7p1-majority,RegisterDocument,682,2758.10
o7p1-majority,RegisterDocument,683,2758.14
o7p1-majority,RegisterDocument,684,2758.16
o7p1-majority,RegisterDocument,685,2758.30
o7p1-majority,RegisterDocument,686,2758.35
o7p1-majority,RegisterDocument,687,2758.37
o7p1-majority,RegisterDocument,688,2758.53
o7p1-majority,RegisterDocument,689,2758.54
o7p1-majority,RegisterDocument,690,2758.56
o7p1-majority,RegisterDocument,691,2759.21
o7p1-majority,RegisterDocument,692,2759.23
o7p1-majority,RegisterDocument,693,2759.26
o7p1-majority,RegisterDocument,694,2759.44
o7p1-majority,RegisterDocument,695,2759.66
o7p1-majority,RegisterDocument,696,2759.78
o7p1-majority,RegisterDocument,697,2759.81
o7p1-majority,RegisterDocument,698,2759.90
o7p1-majority,RegisterDocument,699,2759.94
o7p1-majority,RegisterDocument,700,2760.02
o7p1-majority,RegisterDocument,701,2760.04
o7p1-majority,RegisterDocument,702,2760.09
o7p1-majority,RegisterDocument,703,2760.09
o7p1-majority,RegisterDocument,704,2760.18
o7p1-majority,RegisterDocument,705,2760.27
o7p1-majority,RegisterDocument,706,2760.28
o7p1-majority,RegisterDocument,707,2760.30
o7p1-majority,RegisterDocument,708,2760.33
o7p1-majority,RegisterDocument,709,2760.45
o7p1-majority,RegisterDocument,710,2760.46
o7p1-majority,RegisterDocument,711,2760.51
o7p1-majority,RegisterDocument,712,2760.54
o7p1-majority,RegisterDocument,713,2760.65
o7p1-majority,RegisterDocument,714,2760.76
o7p1-majority,RegisterDocument,715,2761.15
o7p1-majority,RegisterDocument,716,2761.17
o7p1-majority,RegisterDocument,717,2761.18
o7p1-majority,RegisterDocument,718,2761.25
o7p1-majority,RegisterDocument,719,2761.41
o7p1-majority,RegisterDocument,720,2761.52
o7p1-majority,RegisterDocument,721,2761.62
o7p1-majority,RegisterDocument,722,2761.63
o7p1-majority,RegisterDocument,723,2761.68
o7p1-majority,RegisterDocument,724,2761.94
o7p1-majority,RegisterDocument,725,2762.09
o7p1-majority,RegisterDocument,726,2762.50
o7p1-majority,RegisterDocument,727,2762.54
o7p1-majority,RegisterDocument,728,2762.58
o7p1-majority,RegisterDocument,729,2762.80
o7p1-majority,RegisterDocument,730,2762.83
o7p1-majority,RegisterDocument,731,2763.04
o7p1-majority,RegisterDocument,732,2763.20
o7p1-majority,RegisterDocument,733,2763.30
o7p1-majority,RegisterDocument,734,2763.37
o7p1-majority,RegisterDocument,735,2763.37
o7p1-majority,RegisterDocument,736,2763.41
o7p1-majority,RegisterDocument,737,2763.42
o7p1-majority,RegisterDocument,738,2763.65
o7p1-majority,RegisterDocument,739,2763.70
o7p1-majority,RegisterDocument,740,2763.86
o7p1-majority,RegisterDocument,741,2764.02
o7p1-majority,RegisterDocument,742,2764.06
o7p1-majority,RegisterDocument,743,2764.08
o7p1-majority,RegisterDocument,744,2764.15
o7p1-majority,RegisterDocument,745,2764.16
o7p1-majority,RegisterDocument,746,2764.21
o7p1-majority,RegisterDocument,747,2764.29
o7p1-majority,RegisterDocument,748,2764.48
o7p1-majority,RegisterDocument,749,2764.54
o7p1-majority,RegisterDocument,750,2764.59
o7p1-majority,RegisterDocument,751,2764.65
o7p1-majority,RegisterDocument,752,2764.79
o7p1-majority,RegisterDocument,753,2764.84
o7p1-majority,RegisterDocument,754,2764.86
o7p1-majority,RegisterDocument,755,2764.98
o7p1-majority,RegisterDocument,756,2765.01
o7p1-majority,RegisterDocument,757,2765.09
o7p1-majority,RegisterDocument,758,2765.13
o7p1-majority,RegisterDocument,759,2765.26
o7p1-majority,RegisterDocument,760,2765.29
o7p1-majority,RegisterDocument,761,2765.34
o7p1-majority,RegisterDocument,762,2765.45
o7p1-majority,RegisterDocument,763,2765.51
o7p1-majority,RegisterDocument,764,2765.52
o7p1-majority,RegisterDocument,765,2765.57
o7p1-majority,RegisterDocument,766,2765.60
o7p1-majority,RegisterDocument,767,2765.61
o7p1-majority,RegisterDocument,768,2765.82
o7p1-majority,RegisterDocument,769,2765.83
o7p1-majority,RegisterDocument,770,2765.85
o7p1-majority,RegisterDocument,771,2765.94
o7p1-majority,RegisterDocument,772,2765.95
o7p1-majority,RegisterDocument,773,2765.96
o7p1-majority,RegisterDocument,774,2765.99
o7p1-majority,RegisterDocument,775,2766.11
o7p1-majority,RegisterDocument,776,2766.18
o7p1-majority,RegisterDocument,777,2766.31
o7p1-majority,RegisterDocument,778,2766.33
o7p1-majority,RegisterDocument,779,2766.40
o7p1-majority,RegisterDocument,780,2766.48
o7p1-majority,RegisterDocument,781,2766.68
o7p1-majority,RegisterDocument,782,2766.86
o7p1-majority,RegisterDocument,783,2766.94
o7p1-majority,RegisterDocument,784,2767.02
o7p1-majority,RegisterDocument,785,2767.03
o7p1-majority,RegisterDocument,786,2767.07
o7p1-majority,RegisterDocument,787,2767.13
o7p1-majority,RegisterDocument,788,2767.13
o7p1-majority,RegisterDocument,789,2767.17
o7p1-majority,RegisterDocument,790,2767.30
o7p1-majority,RegisterDocument,791,2767.34
o7p1-majority,RegisterDocument,792,2767.61
o7p1-majority,RegisterDocument,793,2767.65
o7p1-majority,RegisterDocument,794,2767.69
o7p1-majority,RegisterDocument,795,2767.89
o7p1-majority,RegisterDocument,796,2767.93
o7p1-majority,RegisterDocument,797,2767.97
o7p1-majority,RegisterDocument,798,2768.19
o7p1-majority,RegisterDocument,799,2768.20
o7p1-majority,RegisterDocument,800,2768.55
o7p1-majority,RegisterDocument,801,2768.56
o7p1-majority,RegisterDocument,802,2768.71
o7p1-majority,RegisterDocument,803,2768.76
o7p1-majority,RegisterDocument,804,2768.77
o7p1-majority,RegisterDocument,805,2768.85
o7p1-majority,RegisterDocument,806,2768.87
o7p1-majority,RegisterDocument,807,2769.06
o7p1-majority,RegisterDocument,808,2769.07
o7p1-majority,RegisterDocument,809,2769.19
o7p1-majority,RegisterDocument,810,2769.19
o7p1-majority,RegisterDocument,811,2769.25
o7p1-majority,RegisterDocument,812,2769.27
o7p1-majority,RegisterDocument,813,2769.28
o7p1-majority,RegisterDocument,814,2769.31
o7p1-majority,RegisterDocument,815,2769.43
o7p1-majority,RegisterDocument,816,2769.49
o7p1-majority,RegisterDocument,817,2769.56
o7p1-majority,RegisterDocument,818,2769.67
o7p1-majority,RegisterDocument,819,2769.71
o7p1-majority,RegisterDocument,820,2769.73
o7p1-majority,RegisterDocument,821,2769.81
o7p1-majority,RegisterDocument,822,2769.86
o7p1-majority,RegisterDocument,823,2769.94
o7p1-majority,RegisterDocument,824,2770.04
o7p1-majority,RegisterDocument,825,2770.08
o7p1-majority,RegisterDocument,826,2770.10
o7p1-majority,RegisterDocument,827,2770.10
o7p1-majority,RegisterDocument,828,2770.16
o7p1-majority,RegisterDocument,829,2770.24
o7p1-majority,RegisterDocument,830,2770.26
o7p1-majority,RegisterDocument,831,2770.27
o7p1-majority,RegisterDocument,832,2770.32
o7p1-majority,RegisterDocument,833,2770.49
o7p1-majority,RegisterDocument,834,2770.54
o7p1-majority,RegisterDocument,835,2770.56
o7p1-majority,RegisterDocument,836,2770.73
o7p1-majority,RegisterDocument,837,2770.79
o7p1-majority,RegisterDocument,838,2770.79
o7p1-majority,RegisterDocument,839,2770.90
o7p1-majority,RegisterDocument,840,2771.21
o7p1-majority,RegisterDocument,841,2771.24
o7p1-majority,RegisterDocument,842,2771.30
o7p1-majority,RegisterDocument,843,2771.45
o7p1-majority,RegisterDocument,844,2771.51
o7p1-majority,RegisterDocument,845,2771.60
o7p1-majority,RegisterDocument,846,2771.67
o7p1-majority,RegisterDocument,847,2771.68
o7p1-majority,RegisterDocument,848,2771.72
o7p1-majority,RegisterDocument,849,2771.79
o7p1-majority,RegisterDocument,850,2771.80
o7p1-majority,RegisterDocument,851,2771.89
o7p1-majority,RegisterDocument,852,2771.90
o7p1-majority,RegisterDocument,853,2771.94
o7p1-majority,RegisterDocument,854,2771.96
o7p1-majority,RegisterDocument,855,2772.03
o7p1-majority,RegisterDocument,856,2772.16
o7p1-majority,RegisterDocument,857,2772.45
o7p1-majority,RegisterDocument,858,2772.49
o7p1-majority,RegisterDocument,859,2772.54
o7p1-majority,RegisterDocument,860,2772.63
o7p1-majority,RegisterDocument,861,2772.86
o7p1-majority,RegisterDocument,862,2772.93
o7p1-majority,RegisterDocument,863,2773.00
o7p1-majority,RegisterDocument,864,2773.03
o7p1-majority,RegisterDocument,865,2773.04
o7p1-majority,RegisterDocument,866,2773.08
o7p1-majority,RegisterDocument,867,2773.17
o7p1-majority,RegisterDocument,868,2773.24
o7p1-majority,RegisterDocument,869,2773.32
o7p1-majority,RegisterDocument,870,2773.44
o7p1-majority,RegisterDocument,871,2773.64
o7p1-majority,RegisterDocument,872,2773.64
o7p1-majority,RegisterDocument,873,2773.67
o7p1-majority,RegisterDocument,874,2773.72
o7p1-majority,RegisterDocument,875,2773.73
o7p1-majority,RegisterDocument,876,2773.92
o7p1-majority,RegisterDocument,877,2773.94
o7p1-majority,RegisterDocument,878,2773.98
o7p1-majority,RegisterDocument,879,2774.01
o7p1-majority,RegisterDocument,880,2774.15
o7p1-majority,RegisterDocument,881,2774.18
o7p1-majority,RegisterDocument,882,2774.20
o7p1-majority,RegisterDocument,883,2774.33
o7p1-majority,RegisterDocument,884,2774.36
o7p1-majority,RegisterDocument,885,2774.40
o7p1-majority,RegisterDocument,886,2774.45
o7p1-majority,RegisterDocument,887,2774.70
o7p1-majority,RegisterDocument,888,2774.95
o7p1-majority,RegisterDocument,889,2775.16
o7p1-majority,RegisterDocument,890,2775.26
o7p1-majority,RegisterDocument,891,2775.44
o7p1-majority,RegisterDocument,892,2775.47
o7p1-majority,RegisterDocument,893,2775.53
o7p1-majority,RegisterDocument,894,2775.53
o7p1-majority,RegisterDocument,895,2775.56
o7p1-majority,RegisterDocument,896,2775.59
o7p1-majority,RegisterDocument,897,2775.61
o7p1-majority,RegisterDocument,898,2775.61
o7p1-majority,RegisterDocument,899,2775.63
o7p1-majority,RegisterDocument,900,2775.81
o7p1-majority,RegisterDocument,901,2775.81
o7p1-majority,RegisterDocument,902,2775.86
o7p1-majority,RegisterDocument,903,2775.95
o7p1-majority,RegisterDocument,904,2776.09
o7p1-majority,RegisterDocument,905,2776.17
o7p1-majority,RegisterDocument,906,2776.37
o7p1-majority,RegisterDocument,907,2776.43
o7p1-majority,RegisterDocument,908,2776.46
o7p1-majority,RegisterDocument,909,2776.63
o7p1-majority,RegisterDocument,910,2776.63
o7p1-majority,RegisterDocument,911,2776.84
o7p1-majority,RegisterDocument,912,2776.88
o7p1-majority,RegisterDocument,913,2776.88
o7p1-majority,RegisterDocument,914,2776.91
o7p1-majority,RegisterDocument,915,2777.05
o7p1-majority,RegisterDocument,916,2777.11
o7p1-majority,RegisterDocument,917,2777.15
o7p1-majority,RegisterDocument,918,2777.31
o7p1-majority,RegisterDocument,919,2777.37
o7p1-majority,RegisterDocument,920,2777.45
o7p1-majority,RegisterDocument,921,2777.48
o7p1-majority,RegisterDocument,922,2777.63
o7p1-majority,RegisterDocument,923,2777.76
o7p1-majority,RegisterDocument,924,2778.06
o7p1-majority,RegisterDocument,925,2778.22
o7p1-majority,RegisterDocument,926,2778.26
o7p1-majority,RegisterDocument,927,2778.39
o7p1-majority,RegisterDocument,928,2778.55
o7p1-majority,RegisterDocument,929,2778.57
o7p1-majority,RegisterDocument,930,2778.63
o7p1-majority,RegisterDocument,931,2778.77
o7p1-majority,RegisterDocument,932,2778.89
o7p1-majority,RegisterDocument,933,2778.92
o7p1-majority,RegisterDocument,934,2779.04
o7p1-majority,RegisterDocument,935,2779.12
o7p1-majority,RegisterDocument,936,2779.16
o7p1-majority,RegisterDocument,937,2779.18
o7p1-majority,RegisterDocument,938,2779.21
o7p1-majority,RegisterDocument,939,2779.28
o7p1-majority,RegisterDocument,940,2779.49
o7p1-majority,RegisterDocument,941,2779.51
o7p1-majority,RegisterDocument,942,2779.52
o7p1-majority,RegisterDocument,943,2779.73
o7p1-majority,RegisterDocument,944,2779.79
o7p1-majority,RegisterDocument,945,2779.98
o7p1-majority,RegisterDocument,946,2780.06
o7p1-majority,RegisterDocument,947,2780.07
o7p1-majority,RegisterDocument,948,2780.25
o7p1-majority,RegisterDocument,949,2780.27
o7p1-majority,RegisterDocument,950,2780.34
o7p1-majority,RegisterDocument,951,2780.43
o7p1-majority,RegisterDocument,952,2780.46
o7p1-majority,RegisterDocument,953,2780.48
o7p1-majority,RegisterDocument,954,2780.65
o7p1-majority,RegisterDocument,955,2780.91
o7p1-majority,RegisterDocument,956,2780.98
o7p1-majority,RegisterDocument,957,2781.24
o7p1-majority,RegisterDocument,958,2781.35
o7p1-majority,RegisterDocument,959,2781.40
o7p1-majority,RegisterDocument,960,2781.42
o7p1-majority,RegisterDocument,961,2781.44
o7p1-majority,RegisterDocument,962,2781.50
o7p1-majority,RegisterDocument,963,2781.66
o7p1-majority,RegisterDocument,964,2781.84
o7p1-majority,RegisterDocument,965,2781.90
o7p1-majority,RegisterDocument,966,2781.91
o7p1-majority,RegisterDocument,967,2781.93
o7p1-majority,RegisterDocument,968,2781.99
o7p1-majority,RegisterDocument,969,2782.21
o7p1-majority,RegisterDocument,970,2782.25
o7p1-majority,RegisterDocument,971,2782.26
o7p1-majority,RegisterDocument,972,2782.32
o7p1-majority,RegisterDocument,973,2782.32
o7p1-majority,RegisterDocument,974,2782.33
o7p1-majority,RegisterDocument,975,2782.51
o7p1-majority,RegisterDocument,976,2782.52
o7p1-majority,RegisterDocument,977,2782.55
o7p1-majority,RegisterDocument,978,2782.59
o7p1-majority,RegisterDocument,979,2782.61
o7p1-majority,RegisterDocument,980,2782.73
o7p1-majority,RegisterDocument,981,2782.80
o7p1-majority,RegisterDocument,982,2782.81
o7p1-majority,RegisterDocument,983,2782.83
o7p1-majority,RegisterDocument,984,2782.91
o7p1-majority,RegisterDocument,985,2782.91
o7p1-majority,RegisterDocument,986,2783.05
o7p1-majority,RegisterDocument,987,2783.23
o7p1-majority,RegisterDocument,988,2783.23
o7p1-majority,RegisterDocument,989,2783.40
o7p1-majority,RegisterDocument,990,2783.79
o7p1-majority,RegisterDocument,991,2783.87
o7p1-majority,RegisterDocument,992,2783.88
o7p1-majority,RegisterDocument,993,2783.88
o7p1-majority,RegisterDocument,994,2784.15
o7p1-majority,RegisterDocument,995,2784.29
o7p1-majority,RegisterDocument,996,2784.42
o7p1-majority,RegisterDocument,997,2784.52
o7p1-majority,RegisterDocument,998,2784.54
o7p1-majority,RegisterDocument,999,2784.75
o7p1-majority,RegisterDocument,1000,2784.75
o7p1-majority,RegisterDocument,1001,2784.76
o7p1-majority,RegisterDocument,1002,2784.81
o7p1-majority,RegisterDocument,1003,2784.88
o7p1-majority,RegisterDocument,1004,2784.99
o7p1-majority,RegisterDocument,1005,2785.00
o7p1-majority,RegisterDocument,1006,2785.01
o7p1-majority,RegisterDocument,1007,2785.01
o7p1-majority,RegisterDocument,1008,2785.05
o7p1-majority,RegisterDocument,1009,2785.10
o7p1-majority,RegisterDocument,1010,2785.36
o7p1-majority,RegisterDocument,1011,2785.38
o7p1-majority,RegisterDocument,1012,2785.42
o7p1-majority,RegisterDocument,1013,2785.48
o7p1-majority,RegisterDocument,1014,2785.53
o7p1-majority,RegisterDocument,1015,2785.95
o7p1-majority,RegisterDocument,1016,2786.06
o7p1-majority,RegisterDocument,1017,2786.12
o7p1-majority,RegisterDocument,1018,2786.12
o7p1-majority,RegisterDocument,1019,2786.14
o7p1-majority,RegisterDocument,1020,2786.27
o7p1-majority,RegisterDocument,1021,2786.30
o7p1-majority,RegisterDocument,1022,2786.39
o7p1-majority,RegisterDocument,1023,2786.55
o7p1-majority,RegisterDocument,1024,2786.61
o7p1-majority,RegisterDocument,1025,2786.69
o7p1-majority,RegisterDocument,1026,2786.72
o7p1-majority,RegisterDocument,1027,2786.78
o7p1-majority,RegisterDocument,1028,2786.82
o7p1-majority,RegisterDocument,1029,2786.91
o7p1-majority,RegisterDocument,1030,2786.95
o7p1-majority,RegisterDocument,1031,2787.07
o7p1-majority,RegisterDocument,1032,2787.11
o7p1-majority,RegisterDocument,1033,2787.15
o7p1-majority,RegisterDocument,1034,2787.22
o7p1-majority,RegisterDocument,1035,2787.31
o7p1-majority,RegisterDocument,1036,2787.39
o7p1-majority,RegisterDocument,1037,2787.43
o7p1-majority,RegisterDocument,1038,2787.45
o7p1-majority,RegisterDocument,1039,2787.48
o7p1-majority,RegisterDocument,1040,2787.60
o7p1-majority,RegisterDocument,1041,2787.66
o7p1-majority,RegisterDocument,1042,2787.73
o7p1-majority,RegisterDocument,1043,2788.09
o7p1-majority,RegisterDocument,1044,2788.19
o7p1-majority,RegisterDocument,1045,2788.33
o7p1-majority,RegisterDocument,1046,2788.43
o7p1-majority,RegisterDocument,1047,2788.57
o7p1-majority,RegisterDocument,1048,2788.74
o7p1-majority,RegisterDocument,1049,2788.75
o7p1-majority,RegisterDocument,1050,2788.82
o7p1-majority,RegisterDocument,1051,2788.86
o7p1-majority,RegisterDocument,1052,2788.90
o7p1-majority,RegisterDocument,1053,2788.97
o7p1-majority,RegisterDocument,1054,2789.39
o7p1-majority,RegisterDocument,1055,2789.43
o7p1-majority,RegisterDocument,1056,2789.69
o7p1-majority,RegisterDocument,1057,2789.82
o7p1-majority,RegisterDocument,1058,2789.92
o7p1-majority,RegisterDocument,1059,2789.97
o7p1-majority,RegisterDocument,1060,2790.49
o7p1-majority,RegisterDocument,1061,2790.54
o7p1-majority,RegisterDocument,1062,2790.72
o7p1-majority,RegisterDocument,1063,2790.80
o7p1-majority,RegisterDocument,1064,2790.81
o7p1-majority,RegisterDocument,1065,2790.95
o7p1-majority,RegisterDocument,1066,2790.95
o7p1-majority,RegisterDocument,1067,2791.10
o7p1-majority,RegisterDocument,1068,2791.15
o7p1-majority,RegisterDocument,1069,2791.33
o7p1-majority,RegisterDocument,1070,2791.62
o7p1-majority,RegisterDocument,1071,2791.71
o7p1-majority,RegisterDocument,1072,2791.72
o7p1-majority,RegisterDocument,1073,2791.74
o7p1-majority,RegisterDocument,1074,2791.81
o7p1-majority,RegisterDocument,1075,2791.87
o7p1-majority,RegisterDocument,1076,2792.05
o7p1-majority,RegisterDocument,1077,2792.38
o7p1-majority,RegisterDocument,1078,2792.38
o7p1-majority,RegisterDocument,1079,2792.50
o7p1-majority,RegisterDocument,1080,2792.69
o7p1-majority,RegisterDocument,1081,2792.70
o7p1-majority,RegisterDocument,1082,2792.70
o7p1-majority,RegisterDocument,1083,2792.79
o7p1-majority,RegisterDocument,1084,2793.09
o7p1-majority,RegisterDocument,1085,2793.24
o7p1-majority,RegisterDocument,1086,2793.48
o7p1-majority,RegisterDocument,1087,2794.00
o7p1-majority,RegisterDocument,1088,2794.06
o7p1-majority,RegisterDocument,1089,2794.08
o7p1-majority,RegisterDocument,1090,2794.09
o7p1-majority,RegisterDocument,1091,2794.14
o7p1-majority,RegisterDocument,1092,2794.15
o7p1-majority,RegisterDocument,1093,2794.23
o7p1-majority,RegisterDocument,1094,2794.31
o7p1-majority,RegisterDocument,1095,2794.49
o7p1-majority,RegisterDocument,1096,2794.51
o7p1-majority,RegisterDocument,1097,2794.52
o7p1-majority,RegisterDocument,1098,2794.62
o7p1-majority,RegisterDocument,1099,2794.66
o7p1-majority,RegisterDocument,1100,2794.76
o7p1-majority,RegisterDocument,1101,2794.78
o7p1-majority,RegisterDocument,1102,2794.83
o7p1-majority,RegisterDocument,1103,2794.92
o7p1-majority,RegisterDocument,1104,2795.01
o7p1-majority,RegisterDocument,1105,2795.04
o7p1-majority,RegisterDocument,1106,2795.08
o7p1-majority,RegisterDocument,1107,2795.19
o7p1-majority,RegisterDocument,1108,2795.38
o7p1-majority,RegisterDocument,1109,2795.50
o7p1-majority,RegisterDocument,1110,2795.54
o7p1-majority,RegisterDocument,1111,2795.56
o7p1-majority,RegisterDocument,1112,2795.56
o7p1-majority,RegisterDocument,1113,2795.59
o7p1-majority,RegisterDocument,1114,2795.72
o7p1-majority,RegisterDocument,1115,2795.75
o7p1-majority,RegisterDocument,1116,2795.88
o7p1-majority,RegisterDocument,1117,2796.12
o7p1-majority,RegisterDocument,1118,2796.12
o7p1-majority,RegisterDocument,1119,2796.14
o7p1-majority,RegisterDocument,1120,2796.17
o7p1-majority,RegisterDocument,1121,2796.19
o7p1-majority,RegisterDocument,1122,2796.41
o7p1-majority,RegisterDocument,1123,2796.42
o7p1-majority,RegisterDocument,1124,2796.43
o7p1-majority,RegisterDocument,1125,2796.48
o7p1-majority,RegisterDocument,1126,2796.50
o7p1-majority,RegisterDocument,1127,2796.51
o7p1-majority,RegisterDocument,1128,2796.66
o7p1-majority,RegisterDocument,1129,2796.68
o7p1-majority,RegisterDocument,1130,2796.84
o7p1-majority,RegisterDocument,1131,2796.84
o7p1-majority,RegisterDocument,1132,2797.08
o7p1-majority,RegisterDocument,1133,2797.10
o7p1-majority,RegisterDocument,1134,2797.10
o7p1-majority,RegisterDocument,1135,2797.29
o7p1-majority,RegisterDocument,1136,2797.41
o7p1-majority,RegisterDocument,1137,2797.52
o7p1-majority,RegisterDocument,1138,2797.66
o7p1-majority,RegisterDocument,1139,2797.97
o7p1-majority,RegisterDocument,1140,2798.04
o7p1-majority,RegisterDocument,1141,2798.09
o7p1-majority,RegisterDocument,1142,2798.13
o7p1-majority,RegisterDocument,1143,2798.16
o7p1-majority,RegisterDocument,1144,2798.19
o7p1-majority,RegisterDocument,1145,2798.20
o7p1-majority,RegisterDocument,1146,2798.25
o7p1-majority,RegisterDocument,1147,2798.41
o7p1-majority,RegisterDocument,1148,2798.44
o7p1-majority,RegisterDocument,1149,2798.45
o7p1-majority,RegisterDocument,1150,2798.54
o7p1-majority,RegisterDocument,1151,2798.57
o7p1-majority,RegisterDocument,1152,2798.63
o7p1-majority,RegisterDocument,1153,2798.74
o7p1-majority,RegisterDocument,1154,2798.84
o7p1-majority,RegisterDocument,1155,2798.85
o7p1-majority,RegisterDocument,1156,2798.96
o7p1-majority,RegisterDocument,1157,2798.97
o7p1-majority,RegisterDocument,1158,2799.17
o7p1-majority,RegisterDocument,1159,2799.18
o7p1-majority,RegisterDocument,1160,2799.30
o7p1-majority,RegisterDocument,1161,2799.45
o7p1-majority,RegisterDocument,1162,2799.65
o7p1-majority,RegisterDocument,1163,2799.80
o7p1-majority,RegisterDocument,1164,2799.89
o7p1-majority,RegisterDocument,1165,2799.92
o7p1-majority,RegisterDocument,1166,2800.16
o7p1-majority,RegisterDocument,1167,2800.88
o7p1-majority,RegisterDocument,1168,2801.01
o7p1-majority,RegisterDocument,1169,2801.01
o7p1-majority,RegisterDocument,1170,2801.03
o7p1-majority,RegisterDocument,1171,2801.08
o7p1-majority,RegisterDocument,1172,2801.22
o7p1-majority,RegisterDocument,1173,2801.34
o7p1-majority,RegisterDocument,1174,2801.35
o7p1-majority,RegisterDocument,1175,2801.39
o7p1-majority,RegisterDocument,1176,2801.48
o7p1-majority,RegisterDocument,1177,2801.50
o7p1-majority,RegisterDocument,1178,2801.73
o7p1-majority,RegisterDocument,1179,2801.81
o7p1-majority,RegisterDocument,1180,2802.12
o7p1-majority,RegisterDocument,1181,2802.40
o7p1-majority,RegisterDocument,1182,2802.54
o7p1-majority,RegisterDocument,1183,2802.56
o7p1-majority,RegisterDocument,1184,2802.73
o7p1-majority,RegisterDocument,1185,2802.80
o7p1-majority,RegisterDocument,1186,2802.93
o7p1-majority,RegisterDocument,1187,2802.94
o7p1-majority,RegisterDocument,1188,2802.95
o7p1-majority,RegisterDocument,1189,2802.99
o7p1-majority,RegisterDocument,1190,2803.00
o7p1-majority,RegisterDocument,1191,2803.02
o7p1-majority,RegisterDocument,1192,2803.14
o7p1-majority,RegisterDocument,1193,2803.16
o7p1-majority,RegisterDocument,1194,2803.16
o7p1-majority,RegisterDocument,1195,2803.24
o7p1-majority,RegisterDocument,1196,2803.28
o7p1-majority,RegisterDocument,1197,2803.30
o7p1-majority,RegisterDocument,1198,2803.43
o7p1-majority,RegisterDocument,1199,2803.45
o7p1-majority,RegisterDocument,1200,2803.54
o7p1-majority,RegisterDocument,1201,2803.55
o7p1-majority,RegisterDocument,1202,2803.57
o7p1-majority,RegisterDocument,1203,2803.58
