label,function,sample,latency_ms
o7p1-majority,RegisterDocument,286,5210.93
o7p1-majority,RegisterDocument,287,5211.47
o7p1-majority,RegisterDocument,288,5211.50
o7p1-majority,RegisterDocument,289,5214.89
o7p1-majority,RegisterDocument,290,5215.78
o7p1-majority,RegisterDocument,291,5216.93
o7p1-majority,RegisterDocument,292,5217.28
o7p1-majority,RegisterDocument,293,5217.63
o7p1-majority,RegisterDocument,294,5218.05
o7p1-majority,RegisterDocument,295,5218.93
o7p1-majority,RegisterDocument,296,5223.09
o7p1-majority,RegisterDocument,297,5228.21
o7p1-majority,RegisterDocument,298,5231.48
o7p1-majority,RegisterDocument,299,5231.50
o7p1-majority,RegisterDocument,300,5231.81
o7p1-majority,RegisterDocument,301,5232.42
o7p1-majority,RegisterDocument,302,5234.92
o7p1-majority,RegisterDocument,303,5238.51
o7p1-majority,RegisterDocument,304,5243.31
o7p1-majority,RegisterDocument,305,5246.71
o7p1-majority,RegisterDocument,306,5246.85
o7p1-majority,RegisterDocument,307,5247.84
o7p1-majority,RegisterDocument,308,5248.82
o7p1-majority,RegisterDocument,309,5249.08
o7p1-majority,RegisterDocument,310,5251.00
o7p1-majority,RegisterDocument,311,5251.49
o7p1-majority,RegisterDocument,312,5253.51
o7p1-majority,RegisterDocument,313,5253.84
o7p1-majority,RegisterDocument,314,5255.18
o7p1-majority,RegisterDocument,315,5258.42
o7p1-majority,RegisterDocument,316,5258.47
o7p1-majority,RegisterDocument,317,5259.47
o7p1-majority,RegisterDocument,318,5260.05
o7p1-majority,RegisterDocument,319,5261.37
o7p1-majority,RegisterDocument,320,5265.76
o7p1-majority,RegisterDocument,321,5267.40
o7p1-majority,RegisterDocument,322,5267.64
o7p1-majority,RegisterDocument,323,5269.43
o7p1-majority,RegisterDocument,324,5271.99
o7p1-majority,RegisterDocument,325,5273.66
o7p1-majority,RegisterDocument,326,5273.71
o7p1-majority,RegisterDocument,327,5274.97
o7p1-majority,RegisterDocument,328,5275.52
o7p1-majority,RegisterDocument,329,5275.54
o7p1-majority,RegisterDocument,330,5277.00
o7p1-majority,RegisterDocument,331,5277.40
o7p1-majority,RegisterDocument,332,5279.62
o7p1-majority,RegisterDocument,333,5281.31
o7p1-majority,RegisterDocument,334,5283.19
o7p1-majority,RegisterDocument,335,5285.21
o7p1-majority,RegisterDocument,336,5285.71
o7p1-majority,RegisterDocument,337,5286.99
o7p1-majority,RegisterDocument,338,5287.93
o7p1-majority,RegisterDocument,339,5289.16
o7p1-majority,RegisterDocument,340,5290.07
o7p1-majority,RegisterDocument,341,5293.42
o7p1-majority,RegisterDocument,342,5294.56
o7p1-majority,RegisterDocument,343,5296.53
o7p1-majority,RegisterDocument,344,5296.79
o7p1-majority,RegisterDocument,345,5298.23
o7p1-majority,RegisterDocument,346,5298.74
o7p1-majority,RegisterDocument,347,5299.90
o7p1-majority,RegisterDocument,348,5301.63
o7p1-majority,RegisterDocument,349,5301.70
o7p1-majority,RegisterDocument,350,5301.83
o7p1-majority,RegisterDocument,351,5302.83
o7p1-majority,RegisterDocument,352,5304.65
o7p1-majority,RegisterDocument,353,5305.09
o7p1-majority,RegisterDocument,354,5305.53
o7p1-majority,RegisterDocument,355,5306.46
o7p1-majority,RegisterDocument,356,5308.86
o7p1-majority,RegisterDocument,357,5309.41
o7p1-majority,RegisterDocument,358,5313.62
o7p1-majority,RegisterDocument,359,5313.77
o7p1-majority,RegisterDocument,360,5314.03
o7p1-majority,RegisterDocument,361,5314.37
o7p1-majority,RegisterDocument,362,5315.15
o7p1-majority,RegisterDocument,363,5316.95
o7p1-majority,RegisterDocument,364,5317.34
o7p1-majority,RegisterDocument,365,5317.66
o7p1-majority,RegisterDocument,366,5318.31
o7p1-majority,RegisterDocument,367,5319.26
o7p1-majority,RegisterDocument,368,5319.71
o7p1-majority,RegisterDocument,369,5319.85
o7p1-majority,RegisterDocument,370,5321.57
o7p1-majority,RegisterDocument,371,5323.18
o7p1-majority,RegisterDocument,372,5326.20
o7p1-majority,RegisterDocument,373,5326.56
o7p1-majority,RegisterDocument,374,5327.07
o7p1-majority,RegisterDocument,375,5328.10
o7p1-majority,RegisterDocument,376,5330.35
o7p1-majority,RegisterDocument,377,5333.20
o7p1-majority,RegisterDocument,378,5336.75
o7p1-majority,RegisterDocument,379,5337.61
o7p1-majority,RegisterDocument,380,5339.63
o7p1-majority,RegisterDocument,381,5342.62
o7p1-majority,RegisterDocument,382,5342.90
o7p1-majority,RegisterDocument,383,5343.20
o7p1-majority,RegisterDocument,384,5344.25
o7p1-majority,RegisterDocument,385,5344.51
o7p1-majority,RegisterDocument,386,5346.17
o7p1-majority,RegisterDocument,387,5346.41
o7p1-majority,RegisterDocument,388,5346.45
o7p1-majority,RegisterDocument,389,5346.80
o7p1-majority,RegisterDocument,390,5347.57
o7p1-majority,RegisterDocument,391,5348.82
o7p1-majority,RegisterDocument,392,5349.03
o7p1-majority,RegisterDocument,393,5349.31
o7p1-majority,RegisterDocument,394,5349.34
o7p1-majority,RegisterDocument,395,5349.75
o7p1-majority,RegisterDocument,396,5351.35
o7p1-majority,RegisterDocument,397,5351.52
o7p1-majority,RegisterDocument,398,5351.61
o7p1-majority,RegisterDocument,399,5353.84
o7p1-majority,RegisterDocument,400,5355.06
o7p1-majority,RegisterDocument,401,5355.56
o7p1-majority,RegisterDocument,402,5355.91
o7p1-majority,RegisterDocument,403,5356.22
o7p1-majority,RegisterDocument,404,5358.04
o7p1-majority,RegisterDocument,405,5358.33
o7p1-majority,RegisterDocument,406,5358.55
o7p1-majority,RegisterDocument,407,5361.92
o7p1-majority,RegisterDocument,408,5362.56
o7p1-majority,RegisterDocument,409,5365.29
o7p1-majority,RegisterDocument,410,5365.72
o7p1-majority,RegisterDocument,411,5368.08
o7p1-majority,RegisterDocument,412,5368.55
o7p1-majority,RegisterDocument,413,5373.08
o7p1-majority,RegisterDocument,414,5373.24
o7p1-majority,RegisterDocument,415,5375.04
o7p1-majority,RegisterDocument,416,5376.56
o7p1-majority,RegisterDocument,417,5377.29
o7p1-majority,RegisterDocument,418,5381.58
o7p1-majority,RegisterDocument,419,5381.59
o7p1-majority,RegisterDocument,420,5382.02
o7p1-majority,RegisterDocument,421,5382.50
o7p1-majority,RegisterDocument,422,5385.00
o7p1-majority,RegisterDocument,423,5385.24
o7p1-majority,RegisterDocument,424,5385.90
o7p1-majority,RegisterDocument,425,5387.39
o7p1-majority,RegisterDocument,426,5391.94
o7p1-majority,RegisterDocument,427,5392.04
o7p1-majority,RegisterDocument,428,5393.46
o7p1-majority,RegisterDocument,429,5393.61
o7p1-majority,RegisterDocument,430,5393.98
o7p1-majority,RegisterDocument,431,5395.15
o7p1-majority,RegisterDocument,432,5395.77
o7p1-majority,RegisterDocument,433,5399.88
o7p1-majority,RegisterDocument,434,5401.68
o7p1-majority,RegisterDocument,435,5402.21
o7p1-majority,RegisterDocument,436,5402.61
o7p1-majority,RegisterDocument,437,5402.86
o7p1-majority,RegisterDocument,438,5403.78
o7p1-majority,RegisterDocument,439,5405.94
o7p1-majority,RegisterDocument,440,5407.79
o7p1-majority,RegisterDocument,441,5411.54
o7p1-majority,RegisterDocument,442,5418.42
o7p1-majority,RegisterDocument,443,5418.59
o7p1-majority,RegisterDocument,444,5418.72
o7p1-majority,RegisterDocument,445,5420.43
o7p1-majority,RegisterDocument,446,5421.39
o7p1-majority,RegisterDocument,447,5421.52
o7p1-majority,RegisterDocument,448,5422.57
o7p1-majority,RegisterDocument,449,5422.79
o7p1-majority,RegisterDocument,450,5425.63
o7p1-majority,RegisterDocument,451,5426.84
o7p1-majority,RegisterDocument,452,5427.01
o7p1-majority,RegisterDocument,453,5428.08
o7p1-majority,RegisterDocument,454,5428.67
o7p1-majority,RegisterDocument,455,5430.62
o7p1-majority,RegisterDocument,456,5433.00
o7p1-majority,RegisterDocument,457,5433.11
o7p1-majority,RegisterDocument,458,5434.15
o7p1-majority,RegisterDocument,459,5435.54
o7p1-majority,RegisterDocument,460,5439.73
o7p1-majority,RegisterDocument,461,5439.86
o7p1-majority,RegisterDocument,462,5439.89
o7p1-majority,RegisterDocument,463,5440.23
o7p1-majority,RegisterDocument,464,5440.99
o7p1-majority,RegisterDocument,465,5441.66
o7p1-majority,RegisterDocument,466,5441.70
o7p1-majority,RegisterDocument,467,5444.73
o7p1-majority,RegisterDocument,468,5446.37
o7p1-majority,RegisterDocument,469,5447.67
o7p1-majority,RegisterDocument,470,5449.10
o7p1-majority,RegisterDocument,471,5451.23
o7p1-majority,RegisterDocument,472,5452.18
o7p1-majority,RegisterDocument,473,5457.03
o7p1-majority,RegisterDocument,474,5457.71
o7p1-majority,RegisterDocument,475,5458.54
o7p1-majority,RegisterDocument,476,5459.69
o7p1-majority,RegisterDocument,477,5460.46
o7p1-majority,RegisterDocument,478,5460.58
o7p1-majority,RegisterDocument,479,5461.16
o7p1-majority,RegisterDocument,480,5461.48
o7p1-majority,RegisterDocument,481,5461.76
o7p1-majority,RegisterDocument,482,5462.02
o7p1-majority,RegisterDocument,483,5463.27
o7p1-majority,RegisterDocument,484,5464.46
o7p1-majority,RegisterDocument,485,5466.54
o7p1-majority,RegisterDocument,486,5466.59
o7p1-majority,RegisterDocument,487,5466.83
o7p1-majority,RegisterDocument,488,5467.37
o7p1-majority,RegisterDocument,489,5467.38
o7p1-majority,RegisterDocument,490,5467.39
o7p1-majority,RegisterDocument,491,5468.00
o7p1-majority,RegisterDocument,492,5468.96
o7p1-majority,RegisterDocument,493,5471.23
o7p1-majority,RegisterDocument,494,5472.62
o7p1-majority,RegisterDocument,495,5473.18
o7p1-majority,RegisterDocument,496,5473.71
o7p1-majority,RegisterDocument,497,5474.52
o7p1-majority,RegisterDocument,498,5474.90
o7p1-majority,RegisterDocument,499,5476.40
o7p1-majority,RegisterDocument,500,5476.89
o7p1-majority,RegisterDocument,501,5477.32
o7p1-majority,RegisterDocument,502,5477.68
o7p1-majority,RegisterDocument,503,5477.92
o7p1-majority,RegisterDocument,504,5479.01
o7p1-majority,RegisterDocument,505,5481.72
o7p1-majority,RegisterDocument,506,5485.43
o7p1-majority,RegisterDocument,507,5485.84
o7p1-majority,RegisterDocument,508,5486.53
o7p1-majority,RegisterDocument,509,5486.58
o7p1-majority,RegisterDocument,510,5493.62
o7p1-majority,RegisterDocument,511,5494.57
o7p1-majority,RegisterDocument,512,5495.65
o7p1-majority,RegisterDocument,513,5495.72
o7p1-majority,RegisterDocument,514,5496.56
o7p1-majority,RegisterDocument,515,5498.15
o7p1-majority,RegisterDocument,516,5499.44
o7p1-majority,RegisterDocument,517,5501.88
o7p1-majority,RegisterDocument,518,5502.08
o7p1-majority,RegisterDocument,519,5502.21
o7p1-majority,RegisterDocument,520,5502.89
o7p1-majority,RegisterDocument,521,5503.90
o7p1-majority,RegisterDocument,522,5504.20
o7p1-majority,RegisterDocument,523,5504.41
o7p1-majority,RegisterDocument,524,5505.32
o7p1-majority,RegisterDocument,525,5506.42
o7p1-majority,RegisterDocument,526,5508.93
o7p1-majority,RegisterDocument,527,5510.94
o7p1-majority,RegisterDocument,528,5513.30
o7p1-majority,RegisterDocument,529,5513.56
o7p1-majority,RegisterDocument,530,5514.17
o7p1-majority,RegisterDocument,531,5514.19
o7p1-majority,RegisterDocument,532,5515.51
o7p1-majority,RegisterDocument,533,5516.65
o7p1-majority,RegisterDocument,534,5518.75
o7p1-majority,RegisterDocument,535,5520.82
o7p1-majority,RegisterDocument,536,5520.92
o7p1-majority,RegisterDocument,537,5521.03
o7p1-majority,RegisterDocument,538,5524.13
o7p1-majority,RegisterDocument,539,5526.03
o7p1-majority,RegisterDocument,540,5530.26
o7p1-majority,RegisterDocument,541,5531.97
o7p1-majority,RegisterDocument,542,5532.91
o7p1-majority,RegisterDocument,543,5533.35
o7p1-majority,RegisterDocument,544,5534.04
o7p1-majority,RegisterDocument,545,5535.11
o7p1-majority,RegisterDocument,546,5535.80
o7p1-majority,RegisterDocument,547,5536.06
o7p1-majority,RegisterDocument,548,5537.26
o7p1-majority,RegisterDocument,549,5537.61
o7p1-majority,RegisterDocument,550,5539.55
o7p1-majority,RegisterDocument,551,5539.63
o7p1-majority,RegisterDocument,552,5545.79
o7p1-majority,RegisterDocument,553,5547.00
o7p1-majority,RegisterDocument,554,5548.98
o7p1-majority,RegisterDocument,555,5549.70
o7p1-majority,RegisterDocument,556,5552.41
o7p1-majority,RegisterDocument,557,5553.24
o7p1-majority,RegisterDocument,558,5555.67
o7p1-majority,RegisterDocument,559,5555.82
o7p1-majority,RegisterDocument,560,5556.07
o7p1-majority,RegisterDocument,561,5557.86
o7p1-majority,RegisterDocument,562,5559.80
o7p1-majority,RegisterDocument,563,5560.21
o7p1-majority,RegisterDocument,564,5560.97
o7p1-majority,RegisterDocument,565,5561.58
o7p1-majority,RegisterDocument,566,5565.48
o7p1-majority,RegisterDocument,567,5566.11
o7p1-majority,RegisterDocument,568,5566.76
o7p1-majority,RegisterDocument,569,5566.96
o7p1-majority,RegisterDocument,570,5567.00
o7p1-majority,RegisterDocument,571,5567.72
o7p1-majority,RegisterDocument,572,5569.18
o7p1-majority,RegisterDocument,573,5569.60
o7p1-majority,RegisterDocument,574,5570.08
o7p1-majority,RegisterDocument,575,5570.26
o7p1-majority,RegisterDocument,576,5570.34
o7p1-majority,RegisterDocument,577,5572.21
o7p1-majority,RegisterDocument,578,5574.53
o7p1-majority,RegisterDocument,579,5574.79
o7p1-majority,RegisterDocument,580,5575.01
o7p1-majority,RegisterDocument,581,5576.87
o7p1-majority,RegisterDocument,582,5580.62
o7p1-majority,RegisterDocument,583,5581.02
o7p1-majority,RegisterDocument,584,5583.97
o7p1-majority,RegisterDocument,585,5584.38
o7p1-majority,RegisterDocument,586,5584.99
o7p1-majority,RegisterDocument,587,5585.19
o7p1-majority,RegisterDocument,588,5586.65
o7p1-majority,RegisterDocument,589,5590.95
o7p1-majority,RegisterDocument,590,5591.93
o7p1-majority,RegisterDocument,591,5598.29
o7p1-majority,RegisterDocument,592,5599.17
o7p1-majority,RegisterDocument,593,5600.44
o7p1-majority,RegisterDocument,594,5601.94
o7p1-majority,RegisterDocument,595,5605.23
o7p1-majority,RegisterDocument,596,5607.91
o7p1-majority,RegisterDocument,597,5609.00
o7p1-majority,RegisterDocument,598,5610.24
o7p1-majority,RegisterDocument,599,5612.12
o7p1-majority,RegisterDocument,600,5612.74
o7p1-majority,RegisterDocument,601,5613.71
o7p1-majority,RegisterDocument,602,5614.71
o7p1-majority,RegisterDocument,603,5614.76
o7p1-majority,RegisterDocument,604,5616.21
o7p1-majority,RegisterDocument,605,5617.26
o7p1-majority,RegisterDocument,606,5618.47
o7p1-majority,RegisterDocument,607,5618.52
o7p1-majority,RegisterDocument,608,5618.66
o7p1-majority,RegisterDocument,609,5620.67
o7p1-majority,RegisterDocument,610,5623.12
o7p1-majority,RegisterDocument,611,5623.14
o7p1-majority,RegisterDocument,612,5623.50
o7p1-majority,RegisterDocument,613,5626.44
o7p1-majority,RegisterDocument,614,5627.61
o7p1-majority,RegisterDocument,615,5630.87
o7p1-majority,RegisterDocument,616,5631.13
o7p1-majority,RegisterDocument,617,5633.19
o7p1-majority,RegisterDocument,618,5634.35
o7p1-majority,RegisterDocument,619,5636.08
o7p1-majority,RegisterDocument,620,5636.72
o7p1-majority,RegisterDocument,621,5638.13
o7p1-majority,RegisterDocument,622,5638.40
o7p1-majority,RegisterDocument,623,5638.97
o7p1-majority,RegisterDocument,624,5642.97
o7p1-majority,RegisterDocument,625,5644.49
o7p1-majority,RegisterDocument,626,5646.53
o7p1-majority,RegisterDocument,627,5651.85
o7p1-majority,RegisterDocument,628,5651.99
o7p1-majority,RegisterDocument,629,5653.80
o7p1-majority,RegisterDocument,630,5655.91
o7p1-majority,RegisterDocument,631,5656.69
o7p1-majority,RegisterDocument,632,5657.48
o7p1-majority,RegisterDocument,633,5658.30
o7p1-majority,RegisterDocument,634,5658.90
o7p1-majority,RegisterDocument,635,5659.16
o7p1-majority,RegisterDocument,636,5662.39
o7p1-majority,RegisterDocument,637,5663.08
o7p1-majority,RegisterDocument,638,5664.25
o7p1-majority,RegisterDocument,639,5664.47
o7p1-majority,RegisterDocument,640,5665.74
o7p1-majority,RegisterDocument,641,5666.97
o7p1-majority,RegisterDocument,642,5667.85
o7p1-majority,RegisterDocument,643,5668.23
o7p1-majority,RegisterDocument,644,5669.21
o7p1-majority,RegisterDocument,645,5671.51
o7p1-majority,RegisterDocument,646,5673.23
o7p1-majority,RegisterDocument,647,5674.05
o7p1-majority,RegisterDocument,648,5674.70
o7p1-majority,RegisterDocument,649,5675.76
o7p1-majority,RegisterDocument,650,5676.72
o7p1-majority,RegisterDocument,651,5677.24
o7p1-majority,RegisterDocument,652,5677.34
o7p1-majority,RegisterDocument,653,5679.79
o7p1-majority,RegisterDocument,654,5680.99
o7p1-majority,RegisterDocument,655,5683.72
o7p1-majority,RegisterDocument,656,5683.83
o7p1-majority,RegisterDocument,657,5685.61
o7p1-majority,RegisterDocument,658,5685.83
o7p1-majority,RegisterDocument,659,5685.86
o7p1-majority,RegisterDocument,660,5686.75
o7p1-majority,RegisterDocument,661,5689.08
o7p1-majority,RegisterDocument,662,5689.87
o7p1-majority,RegisterDocument,663,5690.26
o7p1-majority,RegisterDocument,664,5690.76
o7p1-majority,RegisterDocument,665,5691.19
o7p1-majority,RegisterDocument,666,5692.49
o7p1-majority,RegisterDocument,667,5692.73
o7p1-majority,RegisterDocument,668,5693.79
o7p1-majority,RegisterDocument,669,5696.56
o7p1-majority,RegisterDocument,670,5700.47
o7p1-majority,RegisterDocument,671,5701.08
o7p1-majority,RegisterDocument,672,5702.55
o7p1-majority,RegisterDocument,673,5702.63
o7p1-majority,RegisterDocument,674,5705.74
o7p1-majority,RegisterDocument,675,5706.26
o7p1-majority,RegisterDocument,676,5708.45
o7p1-majority,RegisterDocument,677,5711.84
o7p1-majority,RegisterDocument,678,5711.95
o7p1-majority,RegisterDocument,679,5712.23
o7p1-majority,RegisterDocument,680,5714.60
o7p1-majority,RegisterDocument,681,5714.68
o7p1-majority,RegisterDocument,682,5714.75
o7p1-majority,RegisterDocument,683,5715.22
o7p1-majority,RegisterDocument,684,5715.71
o7p1-majority,RegisterDocument,685,5716.63
o7p1-majority,RegisterDocument,686,5717.42
o7p1-majority,RegisterDocument,687,5718.77
o7p1-majority,RegisterDocument,688,5720.03
o7p1-majority,RegisterDocument,689,5721.78
o7p1-majority,RegisterDocument,690,5722.74
o7p1-majority,RegisterDocument,691,5724.89
o7p1-majority,RegisterDocument,692,5726.19
o7p1-majority,RegisterDocument,693,5726.35
o7p1-majority,RegisterDocument,694,5726.74
o7p1-majority,RegisterDocument,695,5729.62
o7p1-majority,RegisterDocument,696,5732.56
o7p1-majority,RegisterDocument,697,5734.80
o7p1-majority,RegisterDocument,698,5736.00
o7p1-majority,RegisterDocument,699,5738.40
o7p1-majority,RegisterDocument,700,5739.47
o7p1-majority,RegisterDocument,701,5739.89
o7p1-majority,RegisterDocument,702,5740.19
o7p1-majority,RegisterDocument,703,5741.30
o7p1-majority,RegisterDocument,704,5741.99
o7p1-majority,RegisterDocument,705,5742.34
o7p1-majority,RegisterDocument,706,5742.78
o7p1-majority,RegisterDocument,707,5743.59
o7p1-majority,RegisterDocument,708,5744.04
o7p1-majority,RegisterDocument,709,5745.15
o7p1-majority,RegisterDocument,710,5745.95
o7p1-majority,RegisterDocument,711,5746.32
o7p1-majority,RegisterDocument,712,5746.87
o7p1-majority,RegisterDocument,713,5747.79
o7p1-majority,RegisterDocument,714,5749.64
o7p1-majority,RegisterDocument,715,5753.39
o7p1-majority,RegisterDocument,716,5753.56
o7p1-majority,RegisterDocument,717,5755.59
o7p1-majority,RegisterDocument,718,5756.19
o7p1-majority,RegisterDocument,719,5756.72
o7p1-majority,RegisterDocument,720,5757.24
o7p1-majority,RegisterDocument,721,5757.82
o7p1-majority,RegisterDocument,722,5758.05
o7p1-majority,RegisterDocument,723,5760.51
o7p1-majority,RegisterDocument,724,5761.89
o7p1-majority,RegisterDocument,725,5763.68
o7p1-majority,RegisterDocument,726,5763.81
o7p1-majority,RegisterDocument,727,5764.75
o7p1-majority,RegisterDocument,728,5766.14
o7p1-majority,RegisterDocument,729,5769.20
o7p1-majority,RegisterDocument,730,5769.56
o7p1-majority,RegisterDocument,731,5770.41
o7p1-majority,RegisterDocument,732,5772.79
o7p1-majority,RegisterDocument,733,5772.97
o7p1-majority,RegisterDocument,734,5774.53
o7p1-majority,RegisterDocument,735,5775.89
o7p1-majority,RegisterDocument,736,5776.36
o7p1-majority,RegisterDocument,737,5777.04
o7p1-majority,RegisterDocument,738,5777.32
o7p1-majority,RegisterDocument,739,5778.74
o7p1-majority,RegisterDocument,740,5778.94
o7p1-majority,RegisterDocument,741,5780.52
o7p1-majority,RegisterDocument,742,5780.72
o7p1-majority,RegisterDocument,743,5782.44
o7p1-majority,RegisterDocument,744,5782.86
o7p1-majority,RegisterDocument,745,5782.97
o7p1-majority,RegisterDocument,746,5783.39
o7p1-majority,RegisterDocument,747,5790.43
o7p1-majority,RegisterDocument,748,5791.25
o7p1-majority,RegisterDocument,749,5791.43
o7p1-majority,RegisterDocument,750,5791.57
o7p1-majority,RegisterDocument,751,5793.88
o7p1-majority,RegisterDocument,752,5794.58
o7p1-majority,RegisterDocument,753,5795.31
o7p1-majority,RegisterDocument,754,5797.34
o7p1-majority,RegisterDocument,755,5797.52
o7p1-majority,RegisterDocument,756,5800.21
o7p1-majority,RegisterDocument,757,5800.33
o7p1-majority,RegisterDocument,758,5801.41
o7p1-majority,RegisterDocument,759,5801.42
o7p1-majority,RegisterDocument,760,5802.32
o7p1-majority,RegisterDocument,761,5804.62
o7p1-majority,RegisterDocument,762,5805.88
o7p1-majority,RegisterDocument,763,5806.27
o7p1-majority,RegisterDocument,764,5807.59
o7p1-majority,RegisterDocument,765,5807.80
o7p1-majority,RegisterDocument,766,5808.41
o7p1-majority,RegisterDocument,767,5808.69
o7p1-majority,RegisterDocument,768,5809.07
o7p1-majority,RegisterDocument,769,5809.54
o7p1-majority,RegisterDocument,770,5810.31
o7p1-majority,RegisterDocument,771,5810.81
o7p1-majority,RegisterDocument,772,5814.18
o7p1-majority,RegisterDocument,773,5814.90
o7p1-majority,RegisterDocument,774,5815.11
o7p1-majority,RegisterDocument,775,5816.23
o7p1-majority,RegisterDocument,776,5817.44
o7p1-majority,RegisterDocument,777,5817.77
o7p1-majority,RegisterDocument,778,5818.11
o7p1-majority,RegisterDocument,779,5818.72
o7p1-majority,RegisterDocument,780,5819.84
o7p1-majority,RegisterDocument,781,5820.17
o7p1-majority,RegisterDocument,782,5821.11
o7p1-majority,RegisterDocument,783,5822.90
o7p1-majority,RegisterDocument,784,5823.21
o7p1-majority,RegisterDocument,785,5830.36
o7p1-majority,RegisterDocument,786,5831.56
o7p1-majority,RegisterDocument,787,5832.18
o7p1-majority,RegisterDocument,788,5832.67
o7p1-majority,RegisterDocument,789,5833.37
o7p1-majority,RegisterDocument,790,5834.54
o7p1-majority,RegisterDocument,791,5838.48
o7p1-majority,RegisterDocument,792,5840.47
o7p1-majority,RegisterDocument,793,5843.12
o7p1-majority,RegisterDocument,794,5844.06
o7p1-majority,RegisterDocument,795,5845.08
o7p1-majority,RegisterDocument,796,5845.75
o7p1-majority,RegisterDocument,797,5846.08
o7p1-majority,RegisterDocument,798,5846.14
o7p1-majority,RegisterDocument,799,5847.48
o7p1-majority,RegisterDocument,800,5848.27
o7p1-majority,RegisterDocument,801,5848.45
o7p1-majority,RegisterDocument,802,5848.78
o7p1-majority,RegisterDocument,803,5849.36
o7p1-majority,RegisterDocument,804,5850.94
o7p1-majority,RegisterDocument,805,5851.36
o7p1-majority,RegisterDocument,806,5853.11
o7p1-majority,RegisterDocument,807,5853.54
o7p1-majority,RegisterDocument,808,5854.43
o7p1-majority,RegisterDocument,809,5855.09
o7p1-majority,RegisterDocument,810,5856.82
o7p1-majority,RegisterDocument,811,5858.96
o7p1-majority,RegisterDocument,812,5859.99
o7p1-majority,RegisterDocument,813,5860.00
o7p1-majority,RegisterDocument,814,5861.56
o7p1-majority,RegisterDocument,815,5863.70
o7p1-majority,RegisterDocument,816,5863.93
o7p1-majority,RegisterDocument,817,5864.10
o7p1-majority,RegisterDocument,818,5866.63
o7p1-majority,RegisterDocument,819,5868.45
o7p1-majority,RegisterDocument,820,5868.65
o7p1-majority,RegisterDocument,821,5869.30
o7p1-majority,RegisterDocument,822,5869.60
o7p1-majority,RegisterDocument,823,5870.32
o7p1-majority,RegisterDocument,824,5870.74
o7p1-majority,RegisterDocument,825,5871.49
o7p1-majority,RegisterDocument,826,5871.84
o7p1-majority,RegisterDocument,827,5873.23
o7p1-majority,RegisterDocument,828,5877.09
o7p1-majority,RegisterDocument,829,5877.20
o7p1-majority,RegisterDocument,830,5877.42
o7p1-majority,RegisterDocument,831,5878.02
o7p1-majority,RegisterDocument,832,5878.86
o7p1-majority,RegisterDocument,833,5880.72
o7p1-majority,RegisterDocument,834,5881.03
o7p1-majority,RegisterDocument,835,5881.60
o7p1-majority,RegisterDocument,836,5881.78
o7p1-majority,RegisterDocument,837,5881.86
o7p1-majority,RegisterDocument,838,5883.08
o7p1-majority,RegisterDocument,839,5884.33
o7p1-majority,RegisterDocument,840,5886.11
o7p1-majority,RegisterDocument,841,5890.55
o7p1-majority,RegisterDocument,842,5890.55
o7p1-majority,RegisterDocument,843,5891.60
o7p1-majority,RegisterDocument,844,5892.17
o7p1-majority,RegisterDocument,845,5893.03
o7p1-majority,RegisterDocument,846,5893.87
o7p1-majority,RegisterDocument,847,5895.03
o7p1-majority,RegisterDocument,848,5896.10
o7p1-majority,RegisterDocument,849,5896.71
o7p1-majority,RegisterDocument,850,5899.43
o7p1-majority,RegisterDocument,851,5901.44
o7p1-majority,RegisterDocument,852,5901.68
o7p1-majority,RegisterDocument,853,5902.46
o7p1-majority,RegisterDocument,854,5902.84
o7p1-majority,RegisterDocument,855,5903.93
o7p1-majority,RegisterDocument,856,5906.35
o7p1-majority,RegisterDocument,857,5908.22
o7p1-majority,RegisterDocument,858,5908.90
o7p1-majority,RegisterDocument,859,5909.66
o7p1-majority,RegisterDocument,860,5911.80
o7p1-majority,RegisterDocument,861,5912.12
o7p1-majority,RegisterDocument,862,5914.00
o7p1-majority,RegisterDocument,863,5914.30
o7p1-majority,RegisterDocument,864,5915.15
o7p1-majority,RegisterDocument,865,5915.81
o7p1-majority,RegisterDocument,866,5916.06
o7p1-majority,RegisterDocument,867,5917.41
o7p1-majority,RegisterDocument,868,5918.38
o7p1-majority,RegisterDocument,869,5918.46
o7p1-majority,RegisterDocument,870,5921.12
o7p1-majority,RegisterDocument,871,5921.44
o7p1-majority,RegisterDocument,872,5922.64
o7p1-majority,RegisterDocument,873,5923.90
o7p1-majority,RegisterDocument,874,5925.11
o7p1-majority,RegisterDocument,875,5926.61
o7p1-majority,RegisterDocument,876,5927.59
o7p1-majority,RegisterDocument,877,5927.96
o7p1-majority,RegisterDocument,878,5927.99
o7p1-majority,RegisterDocument,879,5928.06
o7p1-majority,RegisterDocument,880,5928.38
o7p1-majority,RegisterDocument,881,5928.78
o7p1-majority,RegisterDocument,882,5929.08
o7p1-majority,RegisterDocument,883,5929.18
o7p1-majority,RegisterDocument,884,5929.52
o7p1-majority,RegisterDocument,885,5931.01
o7p1-majority,RegisterDocument,886,5931.62
o7p1-majority,RegisterDocument,887,5931.96
o7p1-majority,RegisterDocument,888,5934.48
o7p1-majority,RegisterDocument,889,5935.12
o7p1-majority,RegisterDocument,890,5935.35
o7p1-majority,RegisterDocument,891,5936.04
o7p1-majority,RegisterDocument,892,5937.25
o7p1-majority,RegisterDocument,893,5938.77
